hippo_id,smiles,inchikey,required_amount_mg,num_poses,poses,tags,num_routes,num_reaction_steps,reaction_dependencies,reactant_dependencies,route_ids,chemistry_types,is_scaffold,scaffold_series,inspirations
29852,c1ccc2c(-n3cccn3)nccc2c1,QVGDSEZSJSHRTO-UHFFFAOYSA-N,1,10,"{161413, 206758, 185354, 26961, 85107, 161429, 85112, 185341, 206750, 27167}",['iter1 scaffolds'],1,{1},[769],"{69522, 70442}",[1740],N-nucleophilic_aromatic_substitution,True,[29852],
32376,c1ccc(N2CCOc3ccccc3C2)nc1,ZLBFYANSAYZPQU-UHFFFAOYSA-N,1,6,"{218117, 218119, 98287, 100177, 98291, 100189}","['Green Site/RNA tunnel merge', 'Knitwork pure merge', 'JA curated YES', 'iter1 scaffolds', 'acceptable', 'Fragmenstein placed', 'all enamine ordered']",1,{1},[505],"{70112, 70111}",[1184],N-nucleophilic_aromatic_substitution,True,[32376],
33774,O=C(NCc1coc2ccccc12)Nc1cccc2cc[nH]c12,ZVRPUUGSQSVKAM-UHFFFAOYSA-N,1,14,"{150848, 130884, 140423, 163944, 87722, 140106, 163949, 150864, 140433, 171541, 130872, 87737, 140124, 171550}",[],1,{1},[738],"{70009, 70404}",[1684],Formation_of_urea_from_two_amines,True,[33774],
34583,O=C(CCc1csc2ccccc12)NC1CCNC2(CC2)C1,RMDDLTVCDWQPGN-UHFFFAOYSA-N,1,2,"{168986, 168974}","['all enamine ordered', 'iter1 scaffolds']",1,{1},[812],"{70488, 70489}",[1824],Amidation,True,[34583],
34650,c1ccc(CNc2ccc3ccoc3c2)nc1,COECYTDITAWNNP-UHFFFAOYSA-N,1,10,"{147621, 147623, 132008, 98473, 126988, 132014, 98479, 126992, 29595, 29662}","['all enamine ordered', 'iter1 scaffolds']",1,{1},[651],"{70298, 70117}",[1509],Reductive_amination,True,[34650],
35145,CCCn1ccc2ccc(NC(=O)NCC(C)O)cc21,OXHXBAHSHMBTDQ-UHFFFAOYSA-N,1,5,"{132196, 132202, 100465, 119099, 100476}","['JA curated INTERESTING', 'Green Site/RNA tunnel merge', 'Knitwork pure merge', 'iter1 scaffolds', 'elaborated iter1 scaffold', 'acceptable', 'Fragmenstein placed', 'all enamine ordered']",1,{1},[673],"{70323, 70037}",[1548],Formation_of_urea_from_two_amines,True,[35145],"z0041a, z0107a, z0136a, z0211a"
35920,O=C(CCCc1ccncc1)NCc1coc2ccccc12,XPDDKFHYDJHELS-UHFFFAOYSA-N,1,12,"{113248, 127138, 96419, 127147, 124588, 107054, 113233, 155826, 124596, 107064, 96409, 155806}","['iter1 scaffolds', 'all enamine ordered', 'elaborated iter1 scaffold']",1,{1},[640],"{70009, 70286}",[1497],Amidation,True,[35920],"d0472b, z0215a, z0411a, z0637a, 3vws-b, 3vws-a"
35941,O=C(NCc1coc2ccccc12)c1cccc2cc[nH]c12,GXURJFQNMZPNAK-UHFFFAOYSA-N,1,13,"{117571, 140840, 130633, 97196, 110605, 150607, 97205, 150613, 140855, 130617, 117562, 110587, 139932}",[],1,{1},[735],"{70009, 70401}",[1681],Amidation,True,[35941],
36233,Fc1ccc2c(c1)N(Cc1cnc[nH]1)CCC2,KJOJCYOZXQMGKF-UHFFFAOYSA-N,1,8,"{86688, 166663, 162569, 86699, 199053, 199057, 166676, 162556}","['all enamine ordered', 'iter1 scaffolds']",1,{1},[984],"{70218, 70572}",[2097],Nucleophilic_substitution_with_amine,True,[36233],
36458,Cc1cnccc1NC(=O)Cc1coc2ccccc12,DEGPAYOEPZCOBR-UHFFFAOYSA-N,1,15,"{113377, 107233, 124805, 155941, 107241, 113386, 124812, 114769, 96626, 127284, 155934, 155833, 127293, 96638, 155839}","['Green Site/RNA tunnel merge', 'Knitwork pure merge', 'JA curated YES', 'iter1 scaffolds', 'elaborated iter1 scaffold', 'acceptable', 'Fragmenstein placed', 'all enamine ordered']",1,{1},[748],"{69761, 70151}",[1694],Amidation,True,[36458],"d0472b, z0215a, z0411a, z0637a, 3vws-b, 3vws-a"
40440,Cn1ccc2cc(S(=O)(=O)Nc3ccc4occc4c3)ccc21,OPBKSEQHWDGWCG-UHFFFAOYSA-N,1,4,"{133320, 133342, 119510, 119535}","['all enamine ordered', 'iter1 scaffolds']",1,{1},[611],"{70248, 70002}",[1438],Buchwald-Hartwig_amidation_with_amide-like_nucleophile,True,[40440],
40797,CC(NC(=O)CCN1CCCC1=O)c1ccccn1,FOFIBXNPNXTDPY-UHFFFAOYSA-N,1,4,"{145340, 111041, 145330, 111052}","['all enamine ordered', 'iter1 scaffolds']",1,{1},[587],"{69788, 70183}",[1400],Amidation,True,[40797],
41552,O=C(Cc1ccn(C2CCCC2)n1)NCCN1CCCC1=O,MOWNOSLAQYMJTK-UHFFFAOYSA-N,1,8,"{311904, 313857, 308708, 106988, 100430, 306735, 106992, 100411}","['JA curated INTERESTING', 'Green Site/RNA tunnel merge', 'Knitwork pure merge', 'iter1 scaffolds', 'elaborated iter1 scaffold', 'acceptable', 'Fragmenstein placed', 'all enamine ordered']",1,{1},[564],"{70184, 70165}",[1372],Amidation,True,[41552],"z0215a, z0936a, z1018a"
41689,O=C1CCCN1CCNS(=O)(=O)c1ccnn1C1CCCC1,JQFOUHQLNJADNF-UHFFFAOYSA-N,1,4,"{107184, 100802, 100843, 107167}","['all enamine ordered', 'iter1 scaffolds']",1,{1},[567],"{70165, 69725}",[1375],Sulfonamide_Schotten-Baumann_with_amine_(intermolecular),True,[41689],
43135,CC(NC(=O)Nc1cccc2[nH]ccc12)C(O)C(F)F,PGVYGILCFWWCGJ-UHFFFAOYSA-N,1,5,"{289027, 292165, 285895, 165517, 165490}","['iter1 scaffolds', 'all enamine ordered', 'elaborated iter1 scaffold']",1,{1},[797],"{70474, 70475}",[1791],Formation_of_urea_from_two_amines,True,[43135],"z0041a, z0211a"
43155,Cn1cc(C(CO)NCC(O)CN2CCCC2=O)cn1,AQCOXBPIGUJRMX-UHFFFAOYSA-N,1,4,"{110312, 104762, 110307, 104767}","['all enamine ordered', 'iter1 scaffolds']",1,{1},[550],"{70163, 70164}",[1354],Epoxide_+_amine_coupling,True,[43155],
44380,CC(CN1CCCC1=O)NC(=O)C=Cc1ccc2c(c1)CCCN2C,WZJPHEKPHALAMW-UHFFFAOYSA-N,1,7,"{155398, 438953, 154188, 156338, 155414, 156343, 154202}","['iter1 scaffolds', 'all enamine ordered', 'elaborated iter1 scaffold']",1,{1},[749],"{70418, 70251}",[1695],Amidation,True,[44380],"z0165a, z0904a, z0364a, z1018a"
47445,Cc1c(NC(=O)NCC(C)O)ccnc1Cl,RCINSAVLQDUDFZ-UHFFFAOYSA-N,1,6,"{95043, 95046, 100735, 100663, 100730, 100671}",[],1,{1},[460],"{70064, 70037}",[1078],Formation_of_urea_from_two_amines,True,[47445],
48678,Cc1cnccc1NC(=O)NCC(C)O,QVKHESCHDGANBY-UHFFFAOYSA-N,1,8,"{95457, 101025, 101190, 95463, 101033, 118249, 118255, 101174}",[],1,{1},[470],"{69761, 70037}",[1116],Formation_of_urea_from_two_amines,True,[48678],
