smiles,hit0,hit1
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)[C@]1([C@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c(c23)N1[H],z0211a,z0637a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])[C@]1([H])C([H])([H])C([H])([H])[C@@]2(C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C2([H])[H])[C@@]1([H])O[H],z0211a,z0653a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)N1C(=O)N([H])C([H])[C@]12C([H])([H])C([H])([H])C([H])([H])C1(C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C2([H])[H],z0211a,z0903a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)N([H])[C@]1([H])C([H])([H])C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H],z0211a,z0936a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)N([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])[C@]1([H])N([H])S(=O)(=O)C([H])([H])[H],z0211a,z0991a
[H]ON1[C@@H](N([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])[H])C([H])[C@]12C([H])C([H])[C@@H]1C([H])[C@H]2C([H])([H])C([H])([H])C([H])([H])C1([H])[H],z0211a,z0995a
[H]O[C@@]1([H])N(N(C(=O)N([H])c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],z0211a,z1018a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)N([H])[C@]1([H])C2=C(C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C([H])([H])[C@]2([H])N([H])C([H])([H])[H],z0211a,z1040a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)n1c2c(n([H])c1=S)C([H])([H])C([H])([H])C([H])([H])C2([H])[H],z0211a,z1041a
[H]c1c([H])c([H])c(N([H])C(=O)[N@+]2([O-])c3c(C([H])([H])[H])oc4c([H])c([H])c(N([H])S(=O)(=O)c5c([H])c([H])c(Cl)c([H])c5[H])c(c34)[C@@]([H])(C([H])([H])[H])C2([H])[H])c([H])c1[H],z0211a,3vws-b
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)[C@@]3([H])C([H])([H])C4=C(C([H])([H])C([H])([H])C([H])([H])C4([H])[H])[C@]([H])(C(=O)N([H])C([H])([H])[C@@]([H])(O[H])C([H])([H])[H])C3([H])[H])c([H])c12,z0211a,3vws-a
[H]OC(=O)[C@@]([H])(N([H])C(=O)c1c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c(=O)n2c1sc1c([H])c([H])c(O[C@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)N([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c12)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],z0211a,5iq6-a
[H]OC(=O)C1(N([H])N(C(=O)N([H])c2c([H])c([H])c([H])c([H])c2N([H])c2c(Cl)c([H])c([H])c([H])c2Cl)C([H])([H])[C@@]([H])(O[H])C([H])([H])[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C1([H])[H],z0211a,6xd0-a
[H]c1n[nH]c(-c2c(-n3c(C([H])([H])C#N)nc([H])c3[H])c([H])c(F)c([H])c2C([H])(F)F)c1[H],z0215a,d0378a
[H]N1C([H])([H])[C@@]([H])(F)[C@]2([H])C([H])([H])C([H])([H])[C@]([H])(S(=O)(=O)N([H])[H])C([H])([H])[C@]12[H],z0215a,z0165a
[H]Oc1nn([H])c([C@@]2([H])C([H])([H])C([H])([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]32[H])c1[H],z0215a,z0904a
[H]N1N([H])[C@]2(C([H])([H])C1([H])[H])C([H])([H])[C@]([H])(N([H])S(=O)(=O)C([H])([H])[H])C([H])([H])[C@@]21N([H])C([H])([H])[C@@]([H])(F)C([H])([H])C1([H])[H],z0215a,d0172a
[H]c1nnc(-c2c([H])c([H])c(C([H])([H])N([H])c3c([H])c(-c4n[nH]c([H])c4[H])nc([H])c3F)c([H])c2OC([H])([H])[H])o1,z0215a,d0411b
[H]c1nnc(-c2c([H])c(C([H])([H])N([H])c3c(-c4nc([H])c(F)c([H])c4[H])n[nH]c3[H])c([H])c([H])c2OC([H])([H])[H])o1,z0215a,d0411a
[H]c1nc(-n2c([H])c([H])c([H])c2[H])c(N([H])N([H])c2[nH]nc(-c3nc([H])c(F)c([H])c3[H])c2[H])c([H])c1[H],z0215a,d0472b
[H]c1nc(-c2n[nH]c([H])c2[H])c(N([H])C(=S)N([H])[H])c2c1OC(F)(F)O2,z0215a,d0741a
[H]c1nc2c(c([H])c1F)N(C([H])([H])[H])C([H])([H])[C@]([H])(C(=O)N([H])C([H])([H])[H])[C@@]21N([H])N([H])C([H])([H])C1([H])[H],z0215a,z0041a
[H]c1nc2c(c([H])c1F)C([H])([H])C([H])([H])C([H])([H])[C@@]21N([H])N([H])C([H])([H])C1([H])[H],z0215a,z0107a
[H]c1nc(-c2[nH]nc([H])c2N([H])C([H])([H])[H])c([H])c([H])c1F,z0215a,z0111a
[H]c1nc(-c2[nH]nc([H])c2N([H])C(=O)C([H])([H])[H])c([H])c([H])c1F,z0215a,z0136a
[H]OC([H])([H])N(c1c([H])n[nH]c1-c1nc([H])c(F)c([H])c1[H])C([H])([H])[H],z0215a,z0200a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)N([H])c1c(-c2nc([H])c(F)c([H])c2[H])n[nH]c1[H],z0215a,z0211a
[H]c1c(F)c(C([H])([H])[H])c2n1ON1N([H])C([H])([H])[C@]3(C([H])([H])C([H])([H])N([H])C([H])([H])[C@@]3([H])F)[C@]21[H],z0215a,z0221a
[H]c1n[nH]c(-c2nc([H])c(F)c([H])c2N([H])C(=O)C([H])([H])N([H])[H])c1[H],z0215a,z0309a
[H]c1n[nH]c(-c2c([H])c([H])c(F)c([H])c2C([H])([H])[H])c1N([H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],z0215a,z0351a
[H]c1nc([C@@]2([H])N([H])N([H])C([H])([H])[C@]23N([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C([H])([H])C3([H])[H])c([H])c([H])c1F,z0215a,z0364a
[H]c1nc(-c2[nH]nc([H])c2C(=O)C([H])([H])C([H])([H])[H])c([H])c([H])c1F,z0215a,z0384a
[H]C(=O)[C@]1([H])C([H])([H])C([H])([H])N([H])C([H])([H])[C@]12N([H])N([H])[C@]([H])(c1c([H])c([H])c(F)c([H])c1C([H])([H])[H])C2([H])[H],z0215a,z0386a
[H]c1nc(-c2[nH]nc([H])c2N([H])C(=O)N([H])c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])c([H])c([H])c1F,z0215a,z0411a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])c1c([H])n[nH]c1-c1nc(Br)c(F)c([H])c1[H],z0215a,z0480a
[H]N1N([H])[C@]2(C3=C(C([H])([H])[C@]([H])(F)C([H])([H])N3[H])C([H])([H])[C@@]2([H])N([H])C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],z0215a,z0483a
[H]c1c([H])c([C@@]2([H])N(C([H])([H])[H])N([H])[C@]3(N([H])[C@@]([H])(N([H])[H])S[C@@]3([H])C([H])([H])[H])C2([H])[H])c(C([H])([H])[H])c([H])c1F,z0215a,z0496a
[H]c1nc(-c2[nH]nc([H])c2C([H])([H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c([H])c([H])c1F,z0215a,z0519a
[H]N(c1c2c(c(C([H])([H])[C@@]([H])(N([H])C([H])([H])[H])C([H])([H])[H])n1[H])C([H])([H])[C@]([H])(F)C([H])([H])N2[H])N([H])C([H])([H])[H],z0215a,z0521a
[H]c1nc(-c2[nH]nc([H])c2C(=O)C([H])([H])[H])c([H])c([H])c1F,z0215a,z0581a
[H]c1nc(-c2[nH]nc([H])c2S(=O)(=O)N([H])[H])c([H])c([H])c1F,z0215a,z0625a
[H]c1nc(-c2[nH]nc([H])c2C([H])([H])C([H])([H])[H])c([H])c([H])c1F,z0215a,z0628a
[H]c1n[nH]c(-c2nc([H])c(F)c([H])c2N([H])C([H])([H])[C@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c1[H],z0215a,z0637a
[H]OC([H])([H])c1c([H])n[nH]c1-c1nc([H])c(F)c([H])c1[H],z0215a,z0653a
[H]OC([H])([H])On1nc(-c2nc([H])c(F)c([H])c2[H])c([H])c1C([H])([H])[H],z0215a,z0764a
[H]c1n[nH]c(-c2nc([H])c(F)c(C([H])([H])[H])c2[H])c1[H],z0215a,z0881a
[H]c1nc2c(c([H])c1F)C([H])([H])[C@@]([H])(N1C(=O)N([H])C(=O)[C@]1([H])C([H])([H])[H])C([H])([H])[C@@]21N([H])N([H])C([H])([H])C1([H])[H],z0215a,z0900b
[H]c1c([H])c2c(c([H])c1F)C([H])([H])C1=C2C(=O)C(=O)N1,z0215a,z0903a
[H]Oc1c([H])c(-c2[nH]nc(C([H])([H])[H])c2C([H])([H])[H])nc([H])c1F,z0215a,z0922a
[H]c1nc(-c2nn(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1F,z0215a,z0936a
[H]c1nc(-c2[nH]nc([H])c2N([H])S(=O)(=O)C([H])([H])[H])c([H])c([H])c1F,z0215a,z0991a
[H]c1nc2c([nH]1)[C@@]1(N([H])C([H])([H])[C@@]([H])(F)C([H])([H])C1([H])[H])C([H])([H])[C@]([H])([C@]([H])(N([H])[H])C([H])([H])[H])N2[H],z0215a,z0995a
[H]c1nc(-c2[nH]nc([H])c2C(=O)N([H])C([H])([H])C([H])([H])N2C(=O)C([H])([H])C([H])([H])C2([H])[H])c([H])c([H])c1F,z0215a,z1018a
[H]c1n[nH]c(-c2nc([H])c(F)c([H])c2N([H])C([H])([H])[H])c1[H],z0215a,z1040a
[H]C1N[C@@H]2C(C1[H])C1N(C2([H])[H])C([H])([H])[C@@]([H])(F)C([H])([H])C1([H])[H],z0215a,z1041a
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)c3c([H])c([H])c(CC([H])([H])N([H])c4c([H])c(-c5n[nH]c([H])c5[H])nc([H])c4F)c([H])c3[H])c([H])c12,z0215a,3vws-b
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)[C@@]3([H])C([H])([H])c4c(nc([H])c(F)c4[H])-c4[nH]nc([H])c4C([H])([H])C3([H])[H])c([H])c12,z0215a,3vws-a
[H]OC(=O)[C@@]([H])(N([H])C(=O)c1c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c(=O)n2c1sc1c(N([H])c3c([H])c(-c4n[nH]c([H])c4[H])nc([H])c3F)c([H])c(OC3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c12)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],z0215a,5iq6-a
[H]OC(=O)C1(N([H])C(=O)C([H])([H])c2c(N([H])c3c(Cl)c([H])c([H])c([H])c3Cl)n[nH]c2-c2nc([H])c(F)c([H])c2[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2C1([H])[H],z0215a,6xd0-a
[H]Oc1c([H])c([H])c(F)c(C([H])([H])C2=C([H])C([H])=C([H])C(C([H])([H])N([H])C([H])([H])C([H])([H])[H]):C(C#N):C2[H])c1N([H])C([H])([H])[H],z0221a,d0378a
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])([S@@](=O)(=Nc2c([H])nc([H])c([H])c2C(=O)N([H])[H])N([H])[H])C([H])([H])C1([H])[H],z0221a,z0165a
[H]O[C@@]1([H])C([H])([H])C([H])([H])C2=C(C([H])([H])C([H])([H])C([H])([H])N2[H])[C@]1([H])N([H])/C(=N\C([H])([H])[H])c1c([H])c([H])nc([H])c1F,z0221a,z0904a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])N([H])c2c([H])c([H])c(-c3nnc([H])o3)c(OC([H])([H])[H])c2[H])c1N([H])C(=O)c1c([H])c([H])nc([H])c1F,z0221a,d0411b
[H]Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])/C(=N/C([H])([H])C([H])([H])c1c([H])c([H])c(OC([H])([H])[H])c(-c2nnc([H])o2)c1[H])c1c([H])c([H])nc([H])c1F,z0221a,d0411a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])[C@H]1C(C([H])([H])C([H])([H])N([H])C([H])([H])[H])C([H])C([H])[C@H](N([H])C([H])([H])C([H])([H])[H])[C@@H]2C([H])C([H])C([H])[C@H]21,z0221a,d0472b
[H]Oc1c([H])c([H])c(OC(F)(F)F)c(C([H])([H])C(=S)N([H])[H])c1N([H])C(=O)c1c([H])c([H])nc([H])c1F,z0221a,d0741a
[H]Oc1c([H])c([H])c([H])c2c([H])c([H])c([H])c([H])c12,z0221a,z0107a
[H]O[C@]1(c2c([H])c([H])nc([H])c2F)c2c(C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])N1[H],z0221a,z0111a
[H]c1nc([H])c(F)c([C@]2([H])C([H])([H])C([H])([H])C3=C([C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C3([H])[H])[C@@]2([H])OC(=O)C([H])([H])[H])c1[H],z0221a,z0136a
[H]c1nc([H])c(F)c([C@@]2(O)N([H])[C@@]([H])([C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[H])c1[H],z0221a,z0200a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)O[C@]1(c2c([H])c([H])nc([H])c2F)C([H])([H])C2=C(C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H])C([H])([H])C1([H])[H],z0221a,z0211a
[H]Oc1c([H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])N([H])[H])c(C([H])([H])[H])c1N([H])C(=O)c1c([H])c([H])nc([H])c1F,z0221a,z0309a
[H]c1nc([H])c(F)c([C@@]2(C(=O)N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])C([H])([H])C3=C(C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C([H])([H])[H])C([H])([H])C([H])([H])C2([H])[H])c1[H],z0221a,z0351a
[H]O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])[C@]12[C@H]1C([H])[C@@H]([C@H]3C([H])C([H])NC([H])[C@H]3C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C1([H])[H])C2([H])[H],z0221a,z0364a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])[C@@]([H])(C(=O)C([H])([H])C([H])([H])[H])c1c([H])c([H])nc([H])c1F,z0221a,z0384a
[H]Oc1c([H])c([H])c(F)c(C([H])([H])[H])c1N([H])C(=O)c1c([H])c([H])nc([H])c1F,z0221a,z0386a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])/C(=N/C(=O)N([H])c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])c1c([H])c([H])nc([H])c1F,z0221a,z0411a
[H]Oc1c([H])c(Br)c([H])c(C([H])([H])[H])c1N([H])[C@](O)(OC([H])([H])[C@@]([H])(O[H])C([H])([H])[H])c1c([H])c([H])nc([H])c1F,z0221a,z0480a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])/C(=N/C(=O)N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])c1c([H])c([H])nc([H])c1F,z0221a,z0483a
[H]Oc1c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c1N([H])C(=O)C1C(=O)[C@H](C([H])([H])[H])NC([H])C1F,z0221a,z0519a
[H]OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C1:C([H]):C([H]):N:C2C([H])[C@H](C([H])([H])[H])NC(N(c3c([H])c([H])nc([H])c3F)C([H])([H])[H])N2C1[H],z0221a,z0521a
[H]Oc1c([H])c(F)c([H])c(C([H])([H])[H])c1N1C(=O)c2c([H])c([H])nc([H])c2N=[S@@]1(=O)N([H])[H],z0221a,z0625a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])/C(=N/C([H])([H])[H])c1c([H])c([H])nc([H])c1F,z0221a,z0628a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])C([H])([H])[C@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c1N([H])C(=O)c1c([H])c([H])nc([H])c1F,z0221a,z0637a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])[C@@](O)(O[H])c1c([H])c([H])nc([H])c1F,z0221a,z0764a
[H]c1nc([H])c(F)c([C@@]2([H])C([H])([H])C3=C(C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@]3([H])C([H])([H])[H])c1[H],z0221a,z0881a
[H]Oc1c([H])c([H])c([H])c2c([H])c([H])c(N3C(=O)N([H])C(=O)[C@]3([H])C([H])([H])[H])c([H])c12,z0221a,z0900b
[H]C1=Nc2c([H])nc([H])c([H])c2C([H])[C@@]2(N1[H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])[C@]2([H])C([H])([H])[H],z0221a,z0903a
[H]Oc1c([H])c([H])c2c(c1C([H])([H])[H])C([H])([H])O[C@]1(OC([H])([H])O2)C([H])([H])C([H])([H])N([H])C([H])([H])[C@]1([H])F,z0221a,z0922a
[H]c1nc([H])c(F)c(C(=O)N([H])c2c(N([H])N([H])C([H])([H])C([H])([H])[H])c([H])c([H])c([H])c2C([H])([H])[H])c1[H],z0221a,z0936a
[H]O[C@@]1(c2c([H])c([H])nc([H])c2[C@@](O)(O[H])C([H])([H])[H])C([H])([H])Oc2c([H])c([H])c([H])c(C([H])([H])[H])c2C1([H])[H],z0221a,z0991a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])[H])c1N([H])[C@@]([H])(C(=O)N([H])C([H])([H])C([H])([H])N1C(=O)C([H])([H])C([H])([H])C1([H])[H])c1c([H])c([H])nc([H])c1F,z0221a,z1018a
[H]C([H])([H])C([H])([H])[C@]1([H])C2=C(C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])C1([H])[H],z0221a,z1040a
[H]Oc1c([H])c([H])c([H])c(C([H])([H])C(=S)N([H])[H])c1N([H])C(=O)c1c([H])c([H])nc([H])c1F,z0221a,z1041a
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)c3c([H])c([H])c(CC([H])([H])N([H])C([H])([H])c4c([H])c([H])c([H])c(O[H])c4N([H])C(=O)c4c([H])c([H])nc([H])c4F)c([H])c3[H])c([H])c12,z0221a,3vws-b
[H]OC(=O)c1c(C([H])([H])[H])oc2c([H])c([H])c(N([H])S(=O)(=O)[C@]3([H])C([H])([H])C([H])([H])C([H])([H])N(C(=O)c4c([H])c([H])nc([H])c4F)[C@@]4(C3([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@]4([H])O[H])c([H])c12,z0221a,3vws-a
[H]OC(=O)[C@@]([H])(N([H])C(=O)c1c([H])c(-c2c([H])c([H])c([H])c([H])c2[H])c(=O)n2c1sc1c(N([H])C([H])([H])c3c([H])c([H])c([H])c(O[H])c3N([H])C(=O)c3c([H])c([H])nc([H])c3F)c([H])c(OC3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c12)C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H],z0221a,5iq6-a
[H]C([H])([H])C([H])([H])O[C@]1([H])[C@@H]2[C@@H]([C@H]([H])[C@H]([H])[C@@H]([H])[C@H]2[H])C([H])([H])C1([H])[H],z0309a,z0904a
[H]c1c([H])c(C([H])([H])[H])c(N([H])S(=O)(=O)C([H])([H])[H])c(N([H])C(=O)C([H])([H])N([H])[H])c1OC([H])([H])[H],z0309a,d0172a
[H]c1nnc(-c2c([H])c([H])c([H])c(C([H])([H])/N=C(\N([H])c3c([H])c(C([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])C([H])([H])N([H])[H])c2OC([H])([H])[H])o1,z0309a,d0411b
[H]c1nnc(-c2c([H])c([C@@]([H])(C(=O)N([H])c3c([H])c(C([H])([H])[H])c([H])c([H])c3OC([H])([H])[H])N([H])[H])c([H])c([H])c2OC([H])([H])[H])o1,z0309a,d0411a
[H]OC1([H])C([H])(C([H])([H])N([H])[H])[C@]12C([H])([H])C([H])([H])C([H])([H])[C@@]2(c1nc([H])c([H])c([H])c1N([H])[H])c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],z0309a,d0472b
[H]c1c2c(c3c(c1OC([H])([H])[H])n(C(=O)C([H])([H])N([H])[H])c(=S)n3[H])C([H])([H])C(F)(F)O2,z0309a,d0741a
[H]c1c([H])c2c(c([H])c1C([H])([H])[H])C([H])([H])C([H])([H])[C@@]2([H])C(=O)C([H])([H])N([H])[H],z0309a,z0041a
[H]c1[nH]c2c(N([H])C(=O)C([H])([H])N([H])[H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c2c1[H],z0309a,z0107a
[H]c1nc([H])c2c(N([H])C(=O)C([H])([H])N([H])[H])c([H])c(C([H])([H])[H])c([H])c2c1[H],z0309a,z0111a
[H]C1C([H])C([H])[C@@H](C(=O)C([H])([H])N([H])[H])[C@@H]2C([H])C(C([H])([H])[H])C([H])[C@@H]2C1[H],z0309a,z0136a
[H]N([H])C([H])([H])C(=O)N(C([H])([H])N([H])C([H])([H])[H])[C@@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]12C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]2([H])C([H])([H])[H],z0309a,z0200a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])C(=O)[C@]1(C(=O)C([H])([H])N([H])[H])[C@@H]2C([H])C(C([H])([H])[H])C([H])[C@@H]2C([H])([H])C([H])([H])C([H])([H])C1([H])[H],z0309a,z0211a
[H]N([H])C([H])([H])C(=O)N([H])[C@@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@]12N([H])N([H])C([H])([H])C2([H])[H],z0309a,z0215a
[H]Oc1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c(N([H])C(=O)C([H])([H])N([H])[H])c1OC(=O)c1c([H])c([H])nc([H])c1F,z0309a,z0221a
[H]Oc1c(C([H])([H])[H])c([H])c(N(C(=O)N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C(=O)C([H])([H])N([H])[H])c2c([H])c([H])c([H])c([H])c12,z0309a,z0351a
[H]N([H])C([H])([H])C(=O)N([H])[C@@]1([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]12C([H])([H])C1=C(N([H])C([H])([H])[C@]([H])(N([H])C(=O)C([H])([H])[H])C1([H])[H])[C@@]([H])(C([H])([H])[H])C2([H])[H],z0309a,z0364a
[H]c1c([H])c(C([H])([H])[H])c([H])c2c1OC([H])([H])C(=O)N2C(=O)C([H])([H])N([H])[H],z0309a,z0384a
[H]c1nc([H])c([H])c(C(=O)N(c2c(N([H])C(=O)C([H])([H])N([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C([H])([H])[H])c1[H],z0309a,z0386a
[H]C(=O)N(C(=O)[C@]([H])(c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])N([H])[H])c1c([H])c(C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],z0309a,z0411a
[H]O[C@@]([H])(C([H])([H])[H])C([H])([H])N([H])N(c1c(N([H])C(=O)C([H])([H])N([H])[H])c([H])c(C([H])([H])[H])c(Br)c1C([H])([H])[H])C([H])([H])[H],z0309a,z0480a
[H]c1c(F)c(C([H])([H])[H])c([H])c(N(C(=O)N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])C(=O)C([H])([H])N([H])[H])c1OC([H])([H])[H],z0309a,z0483a
[H]c1c(N([H])C(=O)C([H])([H])N([H])[H])c2c(c([H])c1C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@]([H])(C([H])([H])[H])[C@]([H])(c1nc(N([H])[H])sc1C([H])([H])[H])C2([H])[H],z0309a,z0496a
[H]OC([H])([H])c1c([H])c([H])c(OC([H])([H])C([H])([H])[C@@]2(C([H])([H])[H])C(=O)N([H])C(=O)N2[H])c(N([H])C(=O)C([H])([H])N([H])[H])c1[H],z0309a,z0519a
[H]C1C2NC(N([H])C([H])([H])[H])N[C@H]3OC([H])([H])[C@]([H])(N([H])[H])[C@H]3O[C@H]1[C@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])O[C@]21[H],z0309a,z0521a
[H]N([H])C([H])([H])C(=O)[N@+]1([O-])N(C([H])([H])[H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H],z0309a,z0581a
[H]c1c(N([H])C(=O)C([H])([H])N([H])[H])c(N(C([H])([H])[H])S(=O)(=O)N([H])[H])c(C([H])([H])[H])c([H])c1C([H])([H])[H],z0309a,z0625a
[H]C(=O)N(c1c([H])c([H])c(C([H])([H])[H])c([H])c1N([H])C(=O)C([H])([H])N([H])[H])C([H])([H])C([H])([H])[H],z0309a,z0628a
[H]c1c(N([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]3([H])N([H])C([H])([H])C([H])([H])[C@]23[H])c(OC([H])([H])[H])c(C([H])([H])[H])c([H])c1C([H])([H])[H],z0309a,z0637a
[H]N([H])C([H])([H])C(=O)N1C2=C(C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C2([H])[H],z0309a,z0653a
[H]O[C@@](O)(Oc1c([H])c([H])c(C([H])([H])[H])c([H])c1N([H])C(=O)C([H])([H])N([H])[H])C([H])([H])[H],z0309a,z0764a
[H]N([H])C([H])([H])C(=O)N([H])[C@]1([H])C2(C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])[C@]1([H])C([H])([H])[H],z0309a,z0881a
[H]C([H])=C1N([H])C(=O)N([H])[C@@]12[C@@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]2([H])N([H])C(=O)C([H])([H])N([H])[H],z0309a,z0903a
