smiles,0,1
CS(=O)(=O)CCCn1c(-c2ccc3c(c2)OCCO3)nnc1N1CCCCCC1,d0759a,d0174a
FC1(F)CCCCNC1c1ccc2c(c1)OCCO2,d0759a,d0174a
O=C(C=Cc1ccc2c(c1)OCCO2)NC1CCCNCC1F,d0759a,d0174a
FC1(F)CCCCNC1c1ccc2c(c1)OCCO2,d0759a,d0174a
CC(OC(=O)c1cc2c(cn1)OCCO2)C(=O)N1CCCCCC1,d0759a,d0174a
CCOCC(C)(C)Cn1c(-c2ccc3c(c2)OCCO3)nnc1N1CCCCCC1,d0759a,d0174a
CC(C)(CCC#N)CNS(=O)(=O)c1cccc2c1OCO2,d0759a,d0174a
CC(NC(=O)OC(C)(C)C)c1ccc2c(c1)OCO2,d0759a,d0174a
CCCN(C)S(=O)(=O)NCc1ccc2c(c1)OCO2,d0759a,d0174a
CC(C)OCC(O)c1ccc2c(c1)OCO2,d0759a,d0174a
CN(CCC#N)S(=O)(=O)NCc1ccc2c(c1)OCO2,d0759a,d0174a
CCN(CC)C(=O)C(=O)c1ccc2c(c1)OCO2,d0759a,d0174a
CCCCCCC(C)C(=O)NS(=O)(=O)c1ccc2c(c1)OCO2,d0759a,d0174a
CC(C)N(C)S(=O)(=O)NCc1ccc2c(c1)OCO2,d0759a,d0174a
CC#CC(=O)C(O)c1ccc2c(c1)OCO2,d0759a,d0174a
CCN(CC)S(=O)(=O)NCc1ccc2c(c1)OCO2,d0759a,d0174a
CCC(CO)S(=O)(=O)c1ccc2c(c1)OCO2,d0759a,d0174a
CCSCCNS(=O)(=O)c1cccc2c1OCO2,d0759a,d0174a
CC(C)(C)OC(=O)NC(C)(C)c1ccc2c(c1)OCO2,d0759a,d0174a
CCN(CC)S(=O)(=O)NC(C)c1ccc2c(c1)OCO2,d0759a,d0174a
CCOC(=O)C(O)(CC)c1ccc2c(c1)OCO2,d0759a,d0174a
O=S(=O)(NCC(F)(F)F)c1cccc2c1OCO2,d0759a,d0174a
CC(CC(F)(F)F)CS(=O)(=O)NC(C)c1ccc2c(c1)OCO2,d0759a,d0174a
CCN(C(=O)OC(C)(C)C)C(C#N)c1ccc2c(c1)OCO2,d0759a,d0174a
CN(C(=O)C(C)(C)O)c1ccc2c(c1)OCO2,d0759a,d0174a
CCC=CCNS(=O)(=O)c1ccc2c(c1)OCO2,d0759a,d0174a
CSCCC(O)C(=O)N(C)c1ccc2c(c1)OCO2,d0759a,d0174a
O=C(CCO)c1ccc2c(c1)OCO2,d0759a,d0174a
COC(=O)C(O)C(C)c1ccc2c(c1)OCO2,d0759a,d0174a
CC(C)(O)C(=O)c1ccc2c(c1)OCO2,d0759a,d0174a
CCC(C)CC(C)C(=O)NS(=O)(=O)c1ccc2c(c1)OCO2,d0759a,d0174a
O=S(=O)(NCCCCC(F)(F)F)c1ccc2c(c1)OCO2,d0759a,d0174a
CCCNS(=O)(=O)N(C)Cc1cccc2c1OCO2,d0759a,d0174a
CC(CC(F)(F)F)C(=O)NS(=O)(=O)c1ccc2c(c1)OCO2,d0759a,d0174a
CCOC(=O)NCc1ccc2c(c1)OCO2,d0759a,d0174a
CC(C)CS(=O)(=O)NCc1ccc2c(c1)OCO2,d0759a,d0174a
N#CCNS(=O)(=O)c1ccc2c(c1)OCO2,d0759a,d0174a
CCC(CC)(NS(=O)(=O)c1cccc2c1OCO2)C(F)(F)F,d0759a,d0174a
